time_s,sample_index,timestamp_us,ecg_raw,leads_off,adc_ok,ecg_morph,ecg_qrs,r_peak
0.648,34771,70066968,2889,0,1,2106.715403996938,935.1051911079774,0
0.65,34772,70068968,2402,0,1,1848.5378107814377,900.5296243485109,0
0.652,34773,70070968,2004,0,1,1646.0204527498192,847.3094266779069,0
0.654,34774,70072968,1780,0,1,1541.6689187162829,779.4639433804118,0
0.656,34775,70074968,1707,0,1,1540.7760480564352,700.3489472960679,0
0.658,34776,70076968,2197,1,1,1604.6906605170075,612.3045657507371,0
0.66,34777,70078968,3807,1,1,1660.0839769226723,516.7965700815103,0
0.662,34778,70080968,4095,1,0,1635.5769980552584,415.21619843659835,0
0.664001,34779,70082969,2845,0,1,1508.2739080660106,309.88387165404316,0
0.666,34780,70084968,1877,0,1,1317.3643068694057,204.3072839304994,0
0.668,34781,70086968,1484,0,1,1133.6290644978599,102.43791605905665,0
0.67,34782,70088968,1399,0,1,1018.6521181030812,7.645130833097255,0
0.672,34783,70090968,1478,0,1,1002.1999982691591,-77.92876268918428,0
0.674,34784,70092968,1675,0,1,1077.9063976994075,-153.5381332968035,0
0.676,34785,70094968,1865,0,1,1207.5010437681926,-219.67791778212035,0
0.678,34786,70096968,2363,1,1,1328.4530140368117,-277.71702114883436,0
0.68,34787,70098968,3517,1,1,1369.3729594828058,-329.30020691103357,0
0.682,34788,70100968,4095,1,0,1282.7598825970767,-375.4322026066246,0
0.684,34789,70102968,2016,0,1,1082.7428490611542,-415.5997388295974,0
0.686,34790,70104968,966,0,1,846.8220253095566,-447.80857343534456,0
0.688,34791,70106968,722,0,1,670.1482421211592,-469.73739315888014,0
0.69,34792,70108968,921,0,1,615.7611770306992,-480.037556090042,0
0.692,34793,70110968,1269,0,1,696.1415723357413,-478.9371260476977,0
0.694,34794,70112968,1693,0,1,880.1746569751691,-468.16483546439537,0
0.696,34795,70114968,2003,0,1,1108.2826884201004,-450.5113501917129,0
0.698,34796,70116968,2491,1,1,1307.0402922437063,-429.2465288216269,0
0.7,34797,70118968,3485,1,1,1405.5786615834056,-407.4409052663428,0
0.702,34798,70120968,3975,0,1,1362.8727683639208,-387.128648558757,0
0.704001,34799,70122969,2159,0,1,1197.4323127653552,-368.58865560320834,0
0.706,34800,70124968,1231,0,1,985.9527735668423,-350.4607559835541,0
0.708,34801,70126968,999,0,1,821.8034864502675,-330.8441336773621,0
0.71,34802,70128968,1171,0,1,770.8058068487346,-308.52265310716547,0
0.712,34803,70130968,1395,0,1,854.2763154327673,-283.58160166197985,0
0.714,34804,70132968,1723,0,1,1052.9799047557588,-257.4346061232511,0
0.716,34805,70134968,1983,0,1,1316.2989048997122,-232.5334495870338,0
0.718,34806,70136968,2595,1,1,1570.6634040530873,-211.90800086173266,0
